,Unnamed: 0.1,Column1,sexo,edad,nom_region,zona_u_r,gse,esc_nivel_1,info_enc_58,info_enc_30,religion_82,iden_pol_2,iden_pol_3,interes_pol_1_b,elec_pres_144_a,constitucion_20_a,polarizacion_1_a,polarizacion_1_b,religion_14,democracia_21,percepcion_1_a,eval_gob_1,pred
10,15,39,1,51,METROPOLITANA,1,2,5,2,0.0,1,4,5,3,1.0,2.0,3,5,2,1,1,2,"{'explicación': 'Dado que la persona se identifica con la izquierda en política, simpatiza con el Partido Por la Democracia (PPD) y está algo interesada en política, es probable que haya votado por Gabriel Boric Font, quien representaba una candidatura de izquierda en las elecciones presidenciales del 2021.', 'respuesta': 'Gabriel Boric Font'}"
11,16,41,2,47,METROPOLITANA,1,2,5,1,5.0,1,5,15,5,1.0,2.0,5,0,2,1,1,3,"{
    ""explicación"": ""A pesar de no simpatizar con ningún partido político y no estar interesada en política, su perfil socioeconómico y giros en la escala política la inclina hacia una postura más progresista y de centro, por lo que es probable que haya votado por Gabriel Boric Font, quien representa posiciones más cercanas a esas características."",
    ""respuesta"": ""Gabriel Boric Font""
}"
12,17,43,1,66,METROPOLITANA,1,3,4,2,0.0,1,88,15,3,3.0,2.0,5,0,3,3,3,2,"{'explicación': 'Dado que la persona no simpatiza ni se siente cercana a ningún partido, es probable que haya optado por votar nulo en las elecciones presidenciales del 2021.', 'respuesta': 'Votó nulo'}"
13,18,44,1,79,METROPOLITANA,1,3,2,2,0.0,9,6,9,3,1.0,1.0,0,0,2,1,1,1,"{'explicación': 'La persona se identifica con el Partido Socialista, que es más cercano a la izquierda en el espectro político. Considerando su orientación política y su posible afinidad con propuestas de izquierda, es probable que haya votado por Gabriel Boric Font, quien también representa esta ideología.', 'respuesta': 'Gabriel Boric Font'}"
14,20,47,2,24,METROPOLITANA,1,3,4,2,0.0,9,5,15,3,1.0,1.0,4,5,3,2,1,1,"{'explicación': 'Basado en su cercanía al centro político, la falta de simpatía hacia partidos políticos y su interés medio en política, es probable que haya votado por Gabriel Boric Font, quien representa una postura más progresista y de centro-izquierda en comparación con José Antonio Kast.', 'respuesta': 'Gabriel Boric Font'}"
15,21,48,2,28,VALPARAÍSO,1,4,6,2,0.0,1,5,15,3,1.0,1.0,5,5,2,2,9,3,"{'explicación': 'La persona se identifica como más cercana al centro y no simpatiza con ningún partido, por lo que es probable que haya optado por una opción más moderada. Considerando su nivel de interés en política, es posible que haya votado por Gabriel Boric Font, quien representa una tendencia más cercana al centro en el espectro político chileno.', 'respuesta': 'Gabriel Boric Font'}"
16,22,53,2,60,LIBERTADOR BERNARDO OHIGGINS,1,4,2,8,0.0,1,10,1,5,2.0,1.0,0,0,2,1,1,2,"{'explicación': 'Basado en la inclinación política de extrema derecha y la simpatía por la Democracia Cristiana, es probable que haya votado por José Antonio Kast Rist.', 'respuesta': 'José Antonio Kast Rist'}"
17,23,55,1,23,LIBERTADOR BERNARDO OHIGGINS,1,3,7,1,5.0,9,3,15,4,1.0,1.0,1,2,3,9,1,2,"{'explicación': 'La persona se identifica con la izquierda y no simpatiza con ningún partido, por lo que es probable que haya votado por el candidato de izquierda, Gabriel Boric Font.', 'respuesta': 'Gabriel Boric Font'}"
18,24,56,2,60,LIBERTADOR BERNARDO OHIGGINS,1,3,2,2,0.0,3,88,15,5,3.0,3.0,88,88,1,3,9,3,"{'explicación': 'Dado que la persona no simpatiza ni se siente cercana a ningún partido político, y además no está interesada en política, es probable que haya votado nulo.', 'respuesta': 'Votó nulo'}"
19,25,58,2,28,LIBERTADOR BERNARDO OHIGGINS,1,4,4,2,0.0,1,10,15,5,2.0,2.0,10,0,1,3,3,2,"{'explicación': 'Dado que la persona se identifica más con la extrema derecha y no tiene simpatía por ningún partido político, es probable que haya votado por José Antonio Kast Rist, quien representa una postura política más afín a la suya.', 'respuesta': José Antonio Kast Rist}"
20,26,60,1,57,METROPOLITANA,1,3,6,2,0.0,1,5,21,4,2.0,2.0,5,0,3,1,3,2,"{'explicación': 'A pesar de sentirse cercano al centro político y simpatizar con el Partido Ecologista Verde, es más probable que haya votado por Gabriel Boric Font, quien representaba posiciones progresistas y de izquierda en las elecciones presidenciales del 2021.', 'respuesta': 'Gabriel Boric Font'}"
21,27,64,2,52,METROPOLITANA,1,2,6,2,0.0,4,10,15,2,1.0,2.0,5,5,2,2,26,2,"{'explicación': 'Dado que la persona se identifica con la extrema derecha y no simpatiza con ningún partido, es probable que haya votado por José Antonio Kast Rist, quien representa posiciones políticas de derecha en Chile.', 'respuesta': José Antonio Kast Rist}"
22,29,68,1,25,BIOBÍO,1,3,8,2,0.0,2,5,15,3,3.0,1.0,5,5,2,1,4,1,"{'explicación': 'Dado que la persona se considera cercana a la religión evangélica y está algo interesada en política, es probable que haya votado por José Antonio Kast Rist, quien ha mostrado cercanía con sectores evangélicos en su campaña.', 'respuesta': 'José Antonio Kast Rist'}"
23,30,70,1,46,MAULE,1,4,4,2,0.0,2,5,17,1,2.0,2.0,0,0,2,2,3,2,"{'explicación': 'La persona se identifica con la religión evangélica y simpatiza con el partido de la Gente, lo cual sugiere una tendencia de voto hacia José Antonio Kast Rist, quien ha contado con un importante apoyo de estos sectores.', 'respuesta': 'José Antonio Kast Rist'}"
24,31,71,1,55,METROPOLITANA,1,3,8,2,0.0,2,7,15,2,2.0,2.0,7,3,2,1,9,2,"{'explicación': 'Basado en su inclinación hacia la derecha en la escala política y su cercanía a la religión evangélica, es más probable que haya votado por José Antonio Kast Rist, quien ha tenido apoyo de sectores conservadores y religiosos.', 'respuesta': 'José Antonio Kast Rist'}"
25,32,72,2,33,METROPOLITANA,1,3,6,1,5.0,9,4,15,5,3.0,1.0,5,5,2,2,12,2,"{'explicación': 'La persona se identifica con la izquierda, pertenece al pueblo originario Mapuche y no simpatiza con ningún partido político, lo que sugiere una inclinación hacia una postura progresista. Considerando este perfil, la respuesta más probable es que haya votado por Gabriel Boric Font.', 'respuesta': 'Gabriel Boric Font'}"
26,33,74,1,28,METROPOLITANA,1,3,4,2,0.0,1,99,19,5,1.0,1.0,0,0,2,1,27,2,"{'explicación': 'Dado que la persona simpatiza con el partido Comunes, es más probable que haya votado por Gabriel Boric Font, quien fue el candidato presidencial de ese partido en las elecciones del 2021.', 'respuesta': 'Gabriel Boric Font'}"
27,34,75,1,52,METROPOLITANA,1,3,2,2,0.0,2,88,15,5,1.0,2.0,5,5,1,1,5,2,"{'explicación': 'Basándonos en que la persona no simpatiza con ningún partido político y no muestra interés en política, es probable que haya votado nulo en las elecciones presidenciales del 2021.', 'respuesta': 'Votó nulo'}"
28,35,76,2,57,METROPOLITANA,1,2,4,2,0.0,1,88,15,3,1.0,1.0,5,5,3,2,1,3,"{
    'explicación':'La persona se identifica con la religión católica y no tiene preferencia por algún partido político, por lo que es probable que haya optado por votar por un candidato de orientación de centro o centro-derecha. Dado este contexto, se elige la alternativa de José Antonio Kast Rist.',
    'respuesta':'José Antonio Kast Rist'
}"
29,36,79,1,69,METROPOLITANA,1,3,3,2,0.0,1,10,15,1,2.0,2.0,6,0,1,2,1,2,"{'explicación': 'Dado que la persona se identifica con la extrema derecha en la escala política y considerando las tendencias ideológicas de los candidatos, es probable que haya votado por José Antonio Kast Rist.', 'respuesta': 'José Antonio Kast Rist'}"
30,37,84,1,68,COQUIMBO,1,3,9,2,0.0,1,5,5,2,2.0,2.0,5,2,2,1,14,2,"{
    ""explicación"": ""Dado que la persona se siente más cercana al centro político y simpatiza con el Partido Por la Democracia (PPD), es probable que haya votado por un candidato que represente posiciones moderadas. Gabriel Boric Font representaría una opción más alejada de sus preferencias políticas y José Antonio Kast Rist podría ser considerado muy extremo para su perfil."",
    ""respuesta"": ""José Antonio Kast Rist""
}"
31,38,90,2,42,LOS LAGOS,1,4,2,1,5.0,1,5,15,5,1.0,2.0,88,88,2,3,1,2,"{'explicación': 'Dado que la persona no simpatiza ni se siente cercana a ningún partido político y no está interesada en política, es probable que haya optado por votar nulo en las elecciones presidenciales del 2021.', 'respuesta': 'Votó nulo'}"
32,39,94,1,80,METROPOLITANA,1,3,1,2,0.0,1,5,15,5,1.0,1.0,5,5,1,1,3,1,"{'explicación': 'Dado que la persona se identifica con la posición política de centro y no simpatiza con ningún partido, es probable que haya optado por una opción más moderada y conciliadora como Gabriel Boric Font en las elecciones presidenciales del 2021.', 'respuesta': 'Gabriel Boric Font'}"
33,41,96,1,30,VALPARAÍSO,1,3,4,2,0.0,9,5,15,2,1.0,2.0,0,0,2,3,2,2,"{'explicación': 'La persona se identifica con el centro político y está interesada en política, por lo que es probable que haya votado por un candidato moderado como Gabriel Boric Font.', 'respuesta': Gabriel Boric Font}"
34,42,99,2,48,ARAUCANÍA,2,4,1,2,0.0,2,10,15,4,2.0,2.0,10,10,1,3,6,1,"{'explicación': 'Dado que la persona se identifica más con la extrema derecha y no tiene simpatía por ningún partido, es probable que haya votado por José Antonio Kast Rist, quien representa posiciones políticas de la derecha en Chile.', 'respuesta': 'José Antonio Kast Rist'}"
35,43,101,2,28,METROPOLITANA,1,3,8,2,0.0,1,10,13,3,2.0,2.0,10,5,3,1,3,2,"{'explicación': 'Dado que la persona se considera más cercana a la extrema derecha, simpatiza con la UDI y está algo interesada en política, es probable que haya votado por José Antonio Kast Rist, quien representa una orientación política similar.', 'respuesta': 'José Antonio Kast Rist'}"
36,46,107,2,52,METROPOLITANA,1,2,8,2,0.0,1,1,3,4,1.0,1.0,0,10,3,1,7,1,"{
    ""explicación"": ""Dado su perfil de extrema izquierda y simpatía por el Partido Comunista, es probable que haya votado por Gabriel Boric Font, quien representa ideales cercanos a los suyos."",
    ""respuesta"": ""Gabriel Boric Font""
}"
37,47,108,1,25,METROPOLITANA,1,2,8,2,0.0,9,3,21,3,1.0,1.0,4,5,3,1,8,3,"{'explicación': 'Dado que la persona se identifica con la izquierda y simpatiza con el Partido Ecologista Verde, es probable que haya votado por un candidato de izquierda como Gabriel Boric.',
 'respuesta': 'Gabriel Boric Font'}"
38,48,109,2,31,ARAUCANÍA,1,4,4,2,0.0,2,10,1,4,1.0,2.0,6,5,1,3,3,2,"{'explicación': 'Basado en su tendencia política hacia la extrema derecha y simpatía por la Democracia Cristiana, lo más probable es que haya votado por José Antonio Kast Rist.', 'respuesta': 'José Antonio Kast Rist'}"
39,50,111,2,38,ARAUCANÍA,1,4,4,2,0.0,9,10,15,5,2.0,2.0,5,5,3,3,1,2,"{'explicación': La persona se identifica más con posturas de extrema derecha en política y no se siente cercana a ningún partido ni muestra interés por la política. Considerando este perfil, es más probable que haya votado por José Antonio Kast Rist, quien representa a la extrema derecha en Chile. 'respuesta': José Antonio Kast Rist}"
40,51,113,1,81,METROPOLITANA,1,2,4,2,0.0,1,5,15,4,1.0,1.0,0,0,3,1,3,1,"{'explicación': 'Dado que la persona se identifica como más cercana al centro político y no simpatiza con ningún partido en particular, es más probable que haya votado por un candidato moderado. En este caso, la respuesta podría ser Gabriel Boric Font o votó nulo.', 'respuesta': Gabriel Boric Font}"
41,52,114,2,84,METROPOLITANA,1,2,3,2,0.0,1,10,10,3,2.0,2.0,8,0,2,1,3,2,"{'explicación': 'Dado que la persona se siente más cercana a la extrema derecha y simpatiza con el partido Renovación Nacional, es probable que haya votado por José Antonio Kast Rist, quien representa posiciones políticas de derecha en Chile.', 'respuesta': 'José Antonio Kast Rist'}"
42,53,116,1,25,METROPOLITANA,1,2,6,2,0.0,2,5,15,5,1.0,3.0,2,5,2,1,11,3,"{'explicación': 'A pesar de no estar muy interesado en política y sentirse cercano al centro, al pertenecer a una región más liberal como la Metropolitana y tener una edad más joven, es probable que haya votado por Gabriel Boric Font, quien representa una postura más progresista y de cambio.', 'respuesta': 'Gabriel Boric Font'}"
43,54,117,2,37,METROPOLITANA,1,4,4,2,0.0,1,5,17,5,2.0,2.0,5,5,1,1,10,2,"{'explicación': 'Dado que la persona se ubica en el centro político y simpatiza con un partido de centro como el Partido de la Gente, es probable que haya votado por un candidato que represente más esa posición moderada. Gabriel Boric Font y José Antonio Kast Rist representan posiciones más extremos en el espectro político, por lo que la opción más coherente sería votó nulo, mostrando desinterés hacia las opciones principales.', 'respuesta': 'Votó nulo'}"
44,55,123,2,44,ARAUCANÍA,1,3,7,2,0.0,1,7,15,4,2.0,2.0,5,5,2,1,3,2,"{'explicación': 'La persona se identifica más con la derecha política y no simpatiza con ningún partido, por lo que es probable que haya votado por José Antonio Kast Rist, quien representa la tendencia de derecha en las elecciones presidenciales del 2021.', 'respuesta': 'José Antonio Kast Rist'}"
45,56,124,2,65,ARAUCANÍA,1,3,2,2,0.0,2,7,2,5,2.0,2.0,88,88,2,3,3,2,"{
    'explicación': 'Basado en las características sociodemográficas de la persona, como su cercanía a la religión evangélica, su inclinación política hacia la derecha y simpatía por el partido Evolución Política (EVOP), es más probable que haya votado por José Antonio Kast Rist.',
    'respuesta': 'José Antonio Kast Rist'
}"
46,58,129,2,27,LOS LAGOS,1,2,5,2,0.0,1,6,88,2,1.0,1.0,5,5,3,1,11,2,"{'explicación': 'Dados los datos proporcionados, es posible predecir que la persona probablemente votó por Gabriel Boric Font, ya que se encuentra más cercana al centro en la escala de izquierda-derecha y está bastante interesada en política, lo que podría llevarla a considerar opciones más progresistas.', 'respuesta': 'Gabriel Boric Font'}"
47,59,130,1,56,METROPOLITANA,1,2,5,2,0.0,1,7,18,2,2.0,2.0,5,5,3,1,3,2,"{
    'explicación': 'Basado en sus características sociodemográficas, como inclinación hacia la derecha y simpatía por el partido Republicano, es probable que haya votado por José Antonio Kast Rist.',
    'respuesta': 'José Antonio Kast Rist'
}"
48,60,132,2,38,ÑUBLE,1,3,5,2,0.0,9,5,15,3,2.0,2.0,5,5,1,1,2,2,"{'explicación': 'La persona se identifica políticamente en el centro y no tiene afinidad con ningún partido político, por lo que es más probable que haya votado nulo como una expresión de descontento con las opciones disponibles.', 'respuesta': 'Votó nulo'}"
49,61,133,2,66,ÑUBLE,1,3,4,2,0.0,1,5,15,5,1.0,1.0,5,5,2,3,26,1,"{'explicación': 'La persona se encuentra más cercana al centro en el espectro político y no simpatiza con ningún partido, por lo que es probable que haya optado por una opción más moderada como Gabriel Boric Font.', 'respuesta': 'Gabriel Boric Font'}"
50,62,135,1,32,METROPOLITANA,1,2,8,2,0.0,9,1,11,2,1.0,1.0,0,7,3,1,3,1,"{'explicación': 'Considerando que la persona se identifica con la extrema izquierda y simpatiza con el partido Revolución Democrática, es probable que haya votado por Gabriel Boric Font, quien representa una postura política afín a sus preferencias.', 'respuesta': 'Gabriel Boric Font'}"
51,64,138,2,33,METROPOLITANA,1,3,4,2,0.0,9,88,15,4,2.0,2.0,88,88,3,1,11,2,"{'explicación': 'Dado que la persona no se siente cercana a ningún partido político y no está muy interesada en política, es probable que haya votado nulo en las elecciones presidenciales del 2021.', 'respuesta': 'Votó nulo'}"
52,67,142,1,51,METROPOLITANA,1,2,8,2,0.0,1,8,15,4,2.0,2.0,5,5,2,2,3,2,"{'explicación': 'La persona se identifica más con la derecha política y no simpatiza con ningún partido específico, por lo que es más probable que haya votado por José Antonio Kast Rist, quien representa esa orientación política.', 'respuesta': 'José Antonio Kast Rist'}"
53,68,143,1,39,METROPOLITANA,1,1,8,1,5.0,9,3,3,2,1.0,1.0,5,5,3,1,16,1,"{'explicación': El individuo tiene afinidad con la izquierda política, simpatiza con el Partido Comunista y está interesado en política, por lo que es probable que haya votado por Gabriel Boric Font, quien representa posiciones más progresistas. Además, al pertenecer al pueblo originario Mapuche, es posible que haya considerado a Boric como un candidato que representa sus intereses. 'respuesta': Gabriel Boric Font}"
54,69,148,1,65,METROPOLITANA,1,2,8,2,0.0,1,7,15,3,2.0,2.0,8,0,2,2,3,2,"{'explicación': 'La persona se identifica más con la derecha política y no simpatiza con ningún partido, por lo que es probable que haya votado por José Antonio Kast Rist, quien pertenece a un partido de derecha.', 'respuesta': José Antonio Kast Rist}"
55,70,149,1,65,ARAUCANÍA,1,3,4,2,0.0,99,5,15,5,2.0,2.0,0,0,2,2,1,2,"{'explicación': 'Basándome en las características sociodemográficas de la persona, al ubicarse en el centro en la escala política y no sentirse cercana a ningún partido, es probable que haya votado por el candidato Gabriel Boric, quien representa una postura más de centro en comparación con José Antonio Kast.', 'respuesta': 'Gabriel Boric Font'}"
56,71,152,2,64,ÑUBLE,1,4,4,2,0.0,1,10,10,5,2.0,2.0,5,99,1,3,3,2,"{'explicación': 'Basado en su cercanía a la extrema derecha y simpatía por Renovación Nacional, es probable que haya votado por José Antonio Kast Rist.', 'respuesta': 'José Antonio Kast Rist'}"
57,72,153,1,46,ÑUBLE,1,3,4,2,0.0,1,5,15,3,2.0,2.0,5,0,3,3,1,2,"{'explicación': 'Basado en su nivel socioeconómico C3, su preferencia por el centro en la escala política y su interés en la política, es probable que haya votado por José Antonio Kast Rist, quien representa una postura más de derecha y conservadora.', 'respuesta': 'José Antonio Kast Rist'}"
58,73,156,2,42,LOS LAGOS,1,2,5,2,0.0,2,1,15,3,2.0,2.0,5,5,1,8,5,2,"{
    ""explicación"": ""Basado en su cercanía a la religión evangélica y su afinidad con la extrema izquierda en política, es probable que haya votado por Gabriel Boric Font, quien representa posiciones de izquierda progresista."",
    ""respuesta"": ""Gabriel Boric Font""
}"
59,74,157,2,33,ARAUCANÍA,1,3,6,1,5.0,1,99,15,4,2.0,2.0,5,5,2,2,17,2,"{'explicación': 'La persona pertenece al pueblo originario Mapuche y Gabriel Boric ha mostrado un compromiso con las demandas y derechos de los pueblos originarios en Chile, lo que podría influir en su voto.', 'respuesta': Gabriel Boric Font}"
60,76,159,1,63,ARAUCANÍA,1,3,4,2,0.0,1,5,17,5,2.0,2.0,5,5,2,1,3,2,"{'explicación': 'A pesar de no simpatizar ni sentirse cercano a ningún partido político, al sentirse más cercano al centro y considerando la preferencia por la religión católica, es más probable que haya votado por Gabriel Boric Font, quien representaba una propuesta más progresista y cercana a la centro-izquierda.', 'respuesta': 'Gabriel Boric Font'}"
61,77,160,1,32,VALPARAÍSO,1,2,9,2,0.0,10,3,16,1,1.0,1.0,5,7,3,1,13,1,"{'explicación': 'Dado que la persona se identifica como cercana a la izquierda política y simpatiza con Convergencia Social, es probable que haya votado por Gabriel Boric Font, quien es un candidato de tendencia progresista y cercano a esa ideología.', 'respuesta': 'Gabriel Boric Font'}"
62,80,163,2,28,MAULE,1,2,8,2,0.0,9,4,15,3,1.0,1.0,3,5,3,1,16,2,"{'explicación': 'Dado que la persona se identifica más con la izquierda en el espectro político y no simpatiza con ningún partido político, es probable que haya votado por un candidato de izquierda. Por lo tanto, la respuesta más probable es Gabriel Boric Font.', 'respuesta': 'Gabriel Boric Font'}"
63,82,166,2,63,METROPOLITANA,1,3,8,2,0.0,1,99,10,2,2.0,2.0,5,1,2,8,3,2,"{'explicación': 'La persona simpatiza con Renovación Nacional (RN), un partido político que se encuentra en el espectro más conservador de la política chilena. Considerando su cercanía con esta ideología, es probable que haya votado por José Antonio Kast Rist, un candidato con posiciones afines a ese sector.', 'respuesta': José Antonio Kast Rist}"
64,83,168,1,31,ARAUCANÍA,2,3,4,2,0.0,8,88,15,2,1.0,1.0,10,99,2,3,7,1,"{'explicación': 'La persona se muestra bastante interesada en política y no se siente cercana a ningún partido político. Además, al no tener una preferencia religiosa común, es probable que tenga una postura más abierta en la elección presidencial. Por lo tanto, es probable que haya optado por una opción más independiente como Gabriel Boric Font.', 'respuesta': 'Gabriel Boric Font'}"
65,84,169,2,48,ARAUCANÍA,2,3,4,2,0.0,1,10,15,2,2.0,2.0,10,0,3,3,2,2,"{'explicación': 'Dado que la persona se siente más cercana a la extrema derecha y está bastante interesada en política, es probable que haya votado por José Antonio Kast Rist, quien representa a la derecha en las elecciones.', 'respuesta': 'José Antonio Kast Rist'}"
66,85,170,1,69,BIOBÍO,1,3,6,2,0.0,9,6,10,3,2.0,2.0,10,0,1,1,1,2,"{'explicación': 'La persona se siente más cercana al centro político y simpatiza con Renovación Nacional (RN), un partido de centro-derecha en Chile. Considerando esta preferencia política, es más probable que haya votado por José Antonio Kast Rist, quien representa una posición ideológica similar.', 'respuesta': 'José Antonio Kast Rist'}"
67,87,172,1,59,BIOBÍO,1,4,8,2,0.0,9,4,9,5,1.0,1.0,0,4,3,1,16,1,"{'explicación': 'Debido a su orientación política hacia la izquierda y su simpatía por el Partido Socialista, es probable que esta persona haya votado por el candidato de izquierda, Gabriel Boric Font.', 'respuesta': 'Gabriel Boric Font'}"
68,88,173,2,76,BIOBÍO,1,3,2,1,5.0,1,6,1,4,1.0,1.0,5,5,2,1,3,1,"{'explicación': 'Considerando su edad avanzada, pertenencia al pueblo Mapuche y simpatía por la Democracia Cristiana, es probable que haya votado por un candidato cercano a sus valores y principios, como José Antonio Kast Rist, quien ha mostrado interés por temas relacionados con la tradición y la cultura.', 'respuesta': José Antonio Kast Rist}"
69,89,174,2,58,LIBERTADOR BERNARDO OHIGGINS,1,4,2,2,0.0,1,10,15,4,1.0,2.0,0,5,2,1,5,3,"{'explicación': 'La persona de perfil conservador, de extrema derecha y no afiliada a ningún partido, es probable que haya votado por José Antonio Kast Rist, quien representa una postura política similar.', 'respuesta': José Antonio Kast Rist}"
70,90,177,2,71,LOS LAGOS,1,3,4,2,0.0,1,5,15,5,2.0,2.0,6,3,2,3,9,2,"{
    ""explicación"": ""La persona se encuentra más cercana al centro en el espectro político y no tiene preferencias partidistas, lo cual sugiere una tendencia hacia candidatos con posiciones más moderadas. Considerando esto, se predice que votó por Gabriel Boric Font, quien es conocido por representar posiciones progresistas pero también ha mostrado cierta apertura al diálogo y consenso. "",
    ""respuesta"": ""Gabriel Boric Font""
}"
71,91,179,2,36,LOS LAGOS,1,4,3,1,5.0,1,7,15,5,1.0,2.0,5,5,2,3,9,2,"{'explicación': 'A pesar de no simpatizar con ningún partido político en particular y de estar poco interesada en política, al sentirse cercana a la religión católica y ubicarse en la derecha política, es probable que haya votado por José Antonio Kast Rist, quien representa una postura más conservadora y cercana a los valores de la religión católica.', 'respuesta': José Antonio Kast Rist}"
72,92,181,2,60,LOS LAGOS,1,4,2,2,0.0,2,5,9,5,1.0,2.0,0,5,2,1,9,2,"{'explicación': 'La persona se siente más cercana al centro político y simpatiza con el Partido Socialista, por lo que es probable que haya votado por Gabriel Boric Font, candidato de la coalición de izquierda.', 'respuesta': 'Gabriel Boric Font'}"
73,94,183,2,74,BIOBÍO,1,3,2,2,0.0,1,99,15,5,2.0,2.0,5,5,2,1,3,2,"{'explicación': 'Dado que la persona no simpatiza ni se siente cercana a ningún partido y no está interesada en política, es probable que haya votado de manera neutra o no haya participado en las elecciones presidenciales del 2021.', 'respuesta': Votó nulo}"
74,95,184,2,63,BIOBÍO,1,3,4,2,0.0,1,3,3,4,1.0,1.0,0,10,2,1,26,1,"{'explicación': 'La persona se identifica con la izquierda política y simpatiza con el Partido Comunista, por lo que es probable que haya votado por Gabriel Boric Font, quien representa una posición más de izquierda en el espectro político.', 'respuesta': 'Gabriel Boric Font'}"
75,96,186,2,48,BIOBÍO,1,3,4,2,0.0,1,99,15,5,1.0,2.0,5,5,3,1,5,2,"{'explicación': 'A pesar de no estar interesada en política y no simpatizar con ningún partido, al considerarse cercana a la religión católica, es probable que haya votado por José Antonio Kast Rist, quien ha tenido un discurso alineado con ciertos valores religiosos de esa corriente.', 'respuesta': José Antonio Kast Rist}"
76,97,187,1,55,METROPOLITANA,1,3,4,2,0.0,1,7,10,2,2.0,2.0,7,1,2,1,1,2,"{'explicación': 'La persona se identifica como cercana a la derecha política y simpatiza con Renovación Nacional (RN), lo cual sugiere una tendencia a votar por José Antonio Kast Rist, quien representa una postura política afín a sus preferencias.', 'respuesta': 'José Antonio Kast Rist'}"
77,98,188,2,34,METROPOLITANA,1,4,4,2,0.0,9,2,3,1,1.0,1.0,0,9,3,1,9,1,"{'explicación': 'La persona se identifica con la izquierda política y simpatiza con el Partido Comunista, por lo que es probable que haya votado por Gabriel Boric, un candidato de tendencia más izquierdista.', 'respuesta': Gabriel Boric Font}"
