,Unnamed: 0.1,Column1,sexo,edad,nom_region,zona_u_r,gse,esc_nivel_1,info_enc_58,info_enc_30,religion_82,iden_pol_2,iden_pol_3,interes_pol_1_b,elec_pres_144_a,constitucion_20_a,polarizacion_1_a,polarizacion_1_b,religion_14,democracia_21,percepcion_1_a,eval_gob_1,pred
49,61,133,2,66,ÑUBLE,1,3,4,2,0.0,1,5,15,5,1.0,1.0,5,5,2,3,26,1,Approve
50,62,135,1,32,METROPOLITANA,1,2,8,2,0.0,9,1,11,2,1.0,1.0,0,7,3,1,3,1,Approve
51,64,138,2,33,METROPOLITANA,1,3,4,2,0.0,9,88,15,4,2.0,2.0,88,88,3,1,11,2,"Since you feel unsure about your ideological placement, it's okay not to align with any specific side. Based on the information provided, it seems you are undecided or neutral in your political beliefs. Therefore, you may have abstained from voting in the Chilean exit plebiscite for the new constitution."
52,67,142,1,51,METROPOLITANA,1,2,8,2,0.0,1,8,15,4,2.0,2.0,5,5,2,2,3,2,Reject
53,68,143,1,39,METROPOLITANA,1,1,8,1,5.0,9,3,3,2,1.0,1.0,5,5,3,1,16,1,Approve
54,69,148,1,65,METROPOLITANA,1,2,8,2,0.0,1,7,15,3,2.0,2.0,8,0,2,2,3,2,Approve
55,70,149,1,65,ARAUCANÍA,1,3,4,2,0.0,99,5,15,5,2.0,2.0,0,0,2,2,1,2,"Thank you for providing your information. Based on your details and preferences, it seems like you voted to approve the new constitution in the Chilean exit plebiscite held in September 2022."
56,71,152,2,64,ÑUBLE,1,4,4,2,0.0,1,10,10,5,2.0,2.0,5,99,1,3,3,2,Reject
57,72,153,1,46,ÑUBLE,1,3,4,2,0.0,1,5,15,3,2.0,2.0,5,0,3,3,1,2,Approve
58,73,156,2,42,LOS LAGOS,1,2,5,2,0.0,2,1,15,3,2.0,2.0,5,5,1,8,5,2,Approve
59,74,157,2,33,ARAUCANÍA,1,3,6,1,5.0,1,99,15,4,2.0,2.0,5,5,2,2,17,2,Approve
60,76,159,1,63,ARAUCANÍA,1,3,4,2,0.0,1,5,17,5,2.0,2.0,5,5,2,1,3,2,Approve.
61,77,160,1,32,VALPARAÍSO,1,2,9,2,0.0,10,3,16,1,1.0,1.0,5,7,3,1,13,1,Approve
62,80,163,2,28,MAULE,1,2,8,2,0.0,9,4,15,3,1.0,1.0,3,5,3,1,16,2,Approve
63,82,166,2,63,METROPOLITANA,1,3,8,2,0.0,1,99,10,2,2.0,2.0,5,1,2,8,3,2,Reject
64,83,168,1,31,ARAUCANÍA,2,3,4,2,0.0,8,88,15,2,1.0,1.0,10,99,2,3,7,1,"Since you mentioned you don't have a specific ideology or party affiliation, it seems you might have a more neutral or independent stance politically. Based on your profile, it's likely you would have voted based on your personal beliefs or the specific content of the new constitution proposal. Your vote in the Chilean exit plebiscite for the new constitution could have been ""Abstain"" or ""Blank."""
65,84,169,2,48,ARAUCANÍA,2,3,4,2,0.0,1,10,15,2,2.0,2.0,10,0,3,3,2,2,Reject
66,85,170,1,69,BIOBÍO,1,3,6,2,0.0,9,6,10,3,2.0,2.0,10,0,1,1,1,2,Approve
67,87,172,1,59,BIOBÍO,1,4,8,2,0.0,9,4,9,5,1.0,1.0,0,4,3,1,16,1,Approve
68,88,173,2,76,BIOBÍO,1,3,2,1,5.0,1,6,1,4,1.0,1.0,5,5,2,1,3,1,Reject
69,89,174,2,58,LIBERTADOR BERNARDO OHIGGINS,1,4,2,2,0.0,1,10,15,4,1.0,2.0,0,5,2,1,5,3,Reject
70,90,177,2,71,LOS LAGOS,1,3,4,2,0.0,1,5,15,5,2.0,2.0,6,3,2,3,9,2,Approve
71,91,179,2,36,LOS LAGOS,1,4,3,1,5.0,1,7,15,5,1.0,2.0,5,5,2,3,9,2,Reject
72,92,181,2,60,LOS LAGOS,1,4,2,2,0.0,2,5,9,5,1.0,2.0,0,5,2,1,9,2,Approve
73,94,183,2,74,BIOBÍO,1,3,2,2,0.0,1,99,15,5,2.0,2.0,5,5,2,1,3,2,Reject
74,95,184,2,63,BIOBÍO,1,3,4,2,0.0,1,3,3,4,1.0,1.0,0,10,2,1,26,1,Approve
75,96,186,2,48,BIOBÍO,1,3,4,2,0.0,1,99,15,5,1.0,2.0,5,5,3,1,5,2,Reject
76,97,187,1,55,METROPOLITANA,1,3,4,2,0.0,1,7,10,2,2.0,2.0,7,1,2,1,1,2,Approve
77,98,188,2,34,METROPOLITANA,1,4,4,2,0.0,9,2,3,1,1.0,1.0,0,9,3,1,9,1,Approve
78,99,191,1,32,METROPOLITANA,1,3,8,2,0.0,1,5,15,3,1.0,1.0,5,5,2,1,3,2,Approve
79,100,192,2,32,METROPOLITANA,1,3,5,2,0.0,8,5,13,4,1.0,1.0,0,0,3,1,16,2,Reject
80,101,193,1,59,METROPOLITANA,1,3,2,2,0.0,1,5,9,4,1.0,1.0,5,5,3,1,16,2,Approve
81,102,194,2,28,METROPOLITANA,1,4,6,2,0.0,2,5,5,1,1.0,2.0,5,5,2,3,3,2,Approve
82,103,197,2,42,METROPOLITANA,1,4,3,2,0.0,1,5,1,4,1.0,2.0,5,5,2,3,3,2,Reject
83,104,198,2,50,VALPARAÍSO,1,2,8,2,0.0,1,5,15,4,1.0,1.0,5,5,3,3,3,1,Approve
84,105,203,2,46,ÑUBLE,2,3,4,2,0.0,9,4,15,4,1.0,1.0,2,6,2,1,2,1,Reject
85,107,208,2,56,ARAUCANÍA,1,3,3,2,0.0,9,3,9,4,1.0,1.0,3,10,3,1,9,2,Reject
86,108,209,2,70,ARAUCANÍA,1,3,1,1,5.0,1,6,15,4,1.0,1.0,88,88,1,3,6,3,Reject
87,109,211,1,68,ARAUCANÍA,1,3,4,1,11.0,1,10,18,2,2.0,2.0,3,0,2,1,14,2,Reject
88,110,212,1,51,ARAUCANÍA,1,4,4,2,0.0,1,10,15,5,2.0,2.0,3,5,2,3,1,2,Reject
89,111,214,2,67,METROPOLITANA,1,3,4,2,0.0,2,88,15,2,1.0,1.0,0,0,2,1,5,1,Voted null
90,113,216,1,73,METROPOLITANA,1,3,1,2,0.0,2,88,15,3,1.0,2.0,5,0,1,3,9,1,Reject
91,114,218,1,61,METROPOLITANA,1,4,8,2,0.0,9,88,15,5,3.0,2.0,0,0,3,3,5,2,"As you mentioned that you are not interested in politics and are unsure of your ideological leaning, it is likely that you did not participate in the plebiscite for the new constitution in September 2022 in Chile."
92,116,225,1,53,MAULE,2,3,3,2,0.0,1,5,15,4,1.0,2.0,1,1,3,1,1,2,Reject
93,117,226,1,66,MAULE,2,4,2,2,0.0,1,5,10,5,2.0,2.0,5,5,2,1,1,2,Reject
94,118,227,1,31,MAULE,2,4,3,2,0.0,2,10,17,3,2.0,2.0,5,5,2,2,1,2,Reject
95,120,229,1,65,VALPARAÍSO,1,2,8,2,0.0,1,5,15,3,2.0,2.0,5,5,2,3,3,2,Approve
96,121,230,1,65,ANTOFAGASTA,1,4,0,2,0.0,1,9,88,5,1.0,1.0,88,88,2,8,10,1,Reject
97,122,236,1,24,VALPARAÍSO,1,3,5,2,0.0,9,5,15,5,1.0,1.0,2,2,3,1,10,3,Reject
98,123,237,2,32,ANTOFAGASTA,1,2,4,2,0.0,2,8,10,3,2.0,2.0,5,0,2,1,14,2,Reject
99,124,238,1,75,COQUIMBO,1,3,1,2,0.0,1,10,9,5,1.0,1.0,5,10,1,1,7,2,Reject
100,125,240,2,38,ANTOFAGASTA,1,4,3,2,0.0,9,5,15,5,3.0,2.0,5,5,2,1,3,2,Reject
101,127,242,2,71,LIBERTADOR BERNARDO OHIGGINS,1,3,2,2,0.0,2,3,15,5,2.0,2.0,7,5,2,3,1,2,Approve
102,128,243,1,39,VALPARAÍSO,1,3,8,2,0.0,1,5,15,1,1.0,1.0,0,0,3,1,3,2,Approve
103,129,244,1,52,METROPOLITANA,1,4,3,1,5.0,9,99,15,2,1.0,1.0,99,99,2,1,1,2,Approve
104,131,246,1,35,ANTOFAGASTA,1,1,8,2,0.0,1,5,15,3,1.0,2.0,5,5,2,1,10,1,Approve
105,133,251,1,42,METROPOLITANA,1,2,8,2,0.0,9,4,15,3,1.0,1.0,0,6,3,1,3,1,Approve
106,135,253,2,40,ARAUCANÍA,1,3,4,2,0.0,1,6,13,5,3.0,2.0,5,3,2,1,5,2,Reject
107,136,254,1,55,MAULE,2,3,1,2,0.0,1,8,15,5,2.0,2.0,5,5,1,3,26,2,Reject
108,137,255,1,61,MAULE,2,3,6,2,0.0,1,5,17,4,1.0,1.0,0,0,2,1,5,1,Reject
109,138,256,2,43,MAULE,2,4,3,2,0.0,5,5,5,4,1.0,1.0,0,5,1,1,6,1,Approve
110,139,257,2,90,MAULE,2,3,2,2,0.0,1,10,1,3,1.0,2.0,5,5,1,3,3,1,Reject
111,140,258,2,48,ARAUCANÍA,1,3,3,2,0.0,2,88,15,5,1.0,1.0,88,88,2,1,3,1,Reject
112,142,264,2,60,MAULE,2,4,2,2,0.0,5,5,15,5,1.0,1.0,4,10,1,1,1,1,Reject
113,143,265,2,41,MAULE,2,3,2,2,0.0,1,6,15,4,1.0,2.0,8,5,2,2,1,2,Reject
114,144,266,1,52,MAULE,2,3,1,2,0.0,1,7,1,4,2.0,2.0,10,5,2,3,3,2,Reject
115,145,267,1,67,VALPARAÍSO,1,3,3,2,0.0,9,5,15,5,1.0,2.0,5,5,2,1,10,3,Reject
116,146,268,2,72,LIBERTADOR BERNARDO OHIGGINS,1,4,1,2,0.0,1,5,15,3,2.0,2.0,2,2,1,1,3,2,Approve
117,147,270,1,53,METROPOLITANA,1,3,2,1,5.0,2,5,15,5,2.0,2.0,5,5,2,2,1,2,Reject
118,149,273,2,65,METROPOLITANA,1,3,3,2,0.0,1,10,15,3,1.0,1.0,5,5,3,3,3,1,Voted for the new constitution
119,150,274,2,32,LIBERTADOR BERNARDO OHIGGINS,1,3,8,2,0.0,9,4,11,3,1.0,1.0,5,5,3,1,10,1,Approve
120,151,275,2,59,LIBERTADOR BERNARDO OHIGGINS,1,3,3,2,0.0,9,5,15,5,2.0,2.0,4,0,3,2,17,2,Reject
121,152,278,2,56,ANTOFAGASTA,1,4,0,2,0.0,1,6,15,4,1.0,1.0,6,5,1,1,1,1,Reject
122,153,280,2,35,ANTOFAGASTA,1,3,4,2,0.0,1,5,1,4,1.0,1.0,5,8,2,1,1,1,Approve
123,154,283,2,83,METROPOLITANA,1,3,2,2,0.0,1,4,15,5,3.0,2.0,5,0,1,3,3,3,Approve
124,155,284,2,66,METROPOLITANA,1,3,4,2,0.0,1,10,15,5,2.0,2.0,5,6,2,3,10,2,Reject
125,156,285,2,65,METROPOLITANA,1,3,4,2,0.0,1,10,13,5,2.0,2.0,10,0,2,2,3,2,Reject
126,157,289,2,29,METROPOLITANA,1,3,8,2,0.0,9,88,17,3,2.0,2.0,5,5,2,1,3,2,"As of my training data, there is no specific information on the party ""Partido de la Gente (PDG)"" in relation to the Chilean exit plebiscite for the new constitution in September 2022. Therefore, I cannot provide a specific recommendation on how this party would align in the vote. However, based on your other provided information, considering your ideological inclination towards not knowing, somewhat interest in politics, and a university complete level of scholarity, you may consider carefully evaluating the options before making a decision on the plebiscite."
127,158,291,2,50,METROPOLITANA,1,2,4,8,0.0,1,5,5,4,1.0,1.0,5,5,3,3,1,2,Approve
128,159,294,2,67,METROPOLITANA,2,4,1,2,0.0,1,88,15,3,1.0,2.0,10,0,1,2,3,2,"If you do not have a clear ideological inclination and did not have strong preferences in the chilean exit plebiscite for the new constitution, it is advisable to analyze the proposals and potential impact of the new constitution on various aspects of society to make an informed decision based on your values and beliefs. It is crucial to consider how the new constitution may affect issues such as human rights, social equality, and representation."
129,160,295,1,67,METROPOLITANA,2,4,1,2,0.0,1,88,1,5,1.0,2.0,0,0,2,3,9,3,Abstain
130,161,297,2,37,METROPOLITANA,2,4,2,2,0.0,1,88,15,5,1.0,2.0,88,88,3,2,3,2,Abstain
131,163,303,1,20,METROPOLITANA,1,2,4,2,0.0,9,3,15,2,1.0,1.0,4,6,3,1,3,1,"As you mentioned that you do not have a religion, it seems there was a mistake in my previous responses when assuming a religious affiliation. I apologize for that oversight. In the Chilean exit plebiscite for the new constitution realized in September 2022, you have the right to keep your vote private if you do not wish to disclose it. Thank you for providing your information. Let me know if you have any other questions or need assistance."
132,164,304,1,70,VALPARAÍSO,1,3,4,2,0.0,3,5,15,5,3.0,3.0,4,2,1,1,3,2,"As a Jehovah's Witness, you may have chosen not to participate in political activities such as voting in elections or plebiscites. It is a personal choice based on your beliefs and religious teachings."
133,165,305,1,67,METROPOLITANA,1,3,3,2,0.0,9,5,15,2,1.0,2.0,4,5,3,2,9,1,Approve
134,166,309,1,55,METROPOLITANA,1,4,0,2,0.0,1,1,15,4,1.0,1.0,1,1,3,3,1,9,Reject
135,167,310,1,40,VALPARAÍSO,1,2,8,2,0.0,9,5,9,2,1.0,1.0,6,5,3,1,17,1,Approve
136,168,311,1,19,LOS LAGOS,2,3,5,2,0.0,2,7,15,4,2.0,2.0,5,5,2,1,17,2,Approve
137,170,313,1,70,METROPOLITANA,1,3,4,2,0.0,1,5,1,5,2.0,2.0,5,5,2,3,3,2,Approve
138,171,314,1,73,METROPOLITANA,1,3,4,2,0.0,9,8,10,3,2.0,2.0,5,0,2,3,2,2,"In the Chilean exit plebiscite for the new constitution realized in September 2022, as you have mentioned that you do not have a religion, meaning you might not have a strong religious motivation for voting, and considering your ideological closeness to the right and affiliation with Renovación Nacional (RN), it is likely that you voted to Approve the new constitution."
139,172,315,1,73,METROPOLITANA,1,3,3,1,5.0,2,5,1,4,1.0,2.0,5,5,3,1,1,2,Approve
140,173,316,1,32,METROPOLITANA,1,3,4,2,0.0,9,5,15,4,3.0,3.0,0,0,2,9,10,2,Approve
141,174,318,2,53,METROPOLITANA,1,2,8,2,0.0,2,5,15,3,2.0,1.0,5,5,1,1,3,2,Approve
142,176,322,1,21,METROPOLITANA,1,3,4,2,0.0,2,5,10,2,1.0,1.0,5,3,2,1,1,2,Reject
143,177,323,2,42,LOS LAGOS,2,3,4,2,0.0,1,7,15,5,2.0,2.0,5,5,3,3,9,2,"Since you mentioned feeling closer to the right ideologically, voting ""Approve"" in the Chilean exit plebiscite for the new constitution in September 2022 would align with that perspective."
144,178,326,1,35,LOS LAGOS,2,2,8,2,0.0,8,5,15,4,2.0,2.0,5,5,2,3,14,2,Approve
145,179,328,2,57,LOS LAGOS,2,4,3,2,0.0,1,3,5,4,1.0,2.0,5,5,3,3,9,2,Approve
146,180,333,2,31,COQUIMBO,2,3,3,2,0.0,1,88,15,3,2.0,2.0,7,7,3,3,3,2,Reject
147,181,334,2,50,COQUIMBO,2,3,3,2,0.0,1,88,13,4,1.0,1.0,5,5,2,1,10,2,Reject
148,182,335,1,60,ARAUCANÍA,2,4,2,2,0.0,9,99,15,5,2.0,2.0,88,0,2,1,26,2,Reject
149,183,337,2,23,LOS LAGOS,1,3,5,2,0.0,1,1,9,4,1.0,3.0,5,10,3,8,3,2,Approve
150,184,338,1,59,LIBERTADOR BERNARDO OHIGGINS,1,4,3,2,0.0,1,5,15,3,1.0,1.0,7,3,3,2,5,2,Approve
151,185,339,2,19,LIBERTADOR BERNARDO OHIGGINS,1,4,4,2,0.0,9,88,15,5,2.0,2.0,6,6,3,8,3,2,Blank/Blank Vote
152,186,341,1,47,METROPOLITANA,1,2,4,2,0.0,1,99,15,1,1.0,2.0,0,0,2,1,1,2,Approve
153,187,343,2,86,METROPOLITANA,1,3,1,2,0.0,1,88,1,5,1.0,1.0,88,88,2,1,5,1,Reject
154,188,346,1,28,METROPOLITANA,1,2,8,2,0.0,9,4,11,2,1.0,1.0,3,6,3,1,27,1,Approve
155,189,351,1,37,METROPOLITANA,1,3,4,2,0.0,9,5,15,3,2.0,2.0,0,0,2,3,3,2,Approve
156,190,354,1,40,METROPOLITANA,1,3,4,2,0.0,1,88,15,5,2.0,2.0,5,7,1,8,14,2,Reject
157,192,357,2,31,METROPOLITANA,1,3,4,2,0.0,9,1,15,4,1.0,1.0,0,5,3,1,10,1,Approve
158,193,360,2,41,VALPARAÍSO,2,4,4,2,0.0,1,5,15,4,2.0,2.0,4,4,2,3,10,2,Approve
159,194,362,2,70,VALPARAÍSO,2,4,1,2,0.0,1,10,5,5,2.0,2.0,9,10,2,1,1,2,"In the Chilean exit plebiscite for the new constitution realized in September 2022, you would likely have voted to reject the new constitution."
160,195,364,2,34,VALPARAÍSO,2,3,5,2,0.0,1,2,15,5,2.0,1.0,5,5,3,3,17,2,Reject
161,196,366,1,63,VALPARAÍSO,2,4,1,2,0.0,1,5,1,4,1.0,2.0,5,6,2,1,10,1,Approve
162,197,368,1,54,ARAUCANÍA,1,3,4,2,0.0,1,99,15,5,2.0,2.0,88,88,3,1,3,2,Reject
163,198,369,1,62,VALPARAÍSO,1,3,6,2,0.0,1,5,15,5,2.0,2.0,5,5,2,1,3,2,Reject
164,199,370,1,43,VALPARAÍSO,1,2,6,1,5.0,1,5,15,2,2.0,2.0,5,5,2,1,3,2,Approve
165,200,371,2,52,VALPARAÍSO,1,4,4,2,0.0,1,4,15,4,1.0,1.0,5,5,2,1,10,1,Approve
166,201,372,1,79,VALPARAÍSO,1,4,4,2,0.0,1,5,15,3,2.0,2.0,5,5,2,1,1,3,Approve
167,202,373,1,64,VALPARAÍSO,1,3,1,2,0.0,1,5,15,2,1.0,2.0,3,5,1,3,1,1,Approve
168,203,376,2,56,METROPOLITANA,1,1,6,2,0.0,1,8,15,3,2.0,2.0,5,5,2,2,3,2,Reject
169,204,377,2,43,METROPOLITANA,1,1,8,2,0.0,1,9,15,3,2.0,2.0,8,4,1,2,26,2,Reject
170,205,378,1,59,METROPOLITANA,1,1,8,2,0.0,1,5,15,2,1.0,1.0,5,6,2,1,8,2,Approve
171,206,380,1,19,METROPOLITANA,1,3,4,2,0.0,1,3,15,5,1.0,1.0,1,8,2,2,14,1,Approve
172,207,381,1,38,METROPOLITANA,1,2,8,2,0.0,9,6,15,3,1.0,2.0,5,0,2,1,3,2,"Thank you for providing your information. As your personal assistant, I must inform you that the Chilean exit plebiscite for the new constitution took place in October 2020, not September 2022. Therefore, please confirm if you voted ""Approve"" or ""Reject"" in the 2020 plebiscite."
173,208,382,1,34,METROPOLITANA,1,2,8,2,0.0,3,7,18,2,2.0,2.0,7,2,2,1,3,2,Reject
174,209,383,2,53,LOS RÍOS,1,3,1,2,0.0,2,7,15,5,2.0,2.0,5,0,1,3,13,2,Reject
175,211,387,1,74,METROPOLITANA,1,3,1,2,0.0,9,1,15,5,3.0,1.0,5,5,3,3,3,1,Reject
176,212,388,2,26,METROPOLITANA,1,3,6,2,0.0,9,5,9,4,1.0,2.0,5,5,2,1,1,1,Reject
177,214,394,2,63,METROPOLITANA,1,4,4,2,0.0,99,5,15,5,1.0,1.0,0,0,1,2,3,3,Declined to answer
178,215,398,1,51,METROPOLITANA,1,2,9,2,0.0,9,6,15,3,1.0,1.0,2,6,2,1,3,1,Reject
179,216,400,2,24,ANTOFAGASTA,1,3,4,2,0.0,2,5,20,5,1.0,2.0,5,5,2,2,7,2,Reject
180,217,403,2,28,ANTOFAGASTA,1,1,6,2,0.0,9,5,15,5,1.0,1.0,0,0,3,1,8,1,Reject
181,219,409,2,23,LOS RÍOS,1,2,7,2,0.0,10,1,3,1,1.0,1.0,0,10,3,1,4,1,Approve
182,220,410,2,30,ANTOFAGASTA,1,4,4,2,0.0,1,1,15,3,1.0,1.0,0,9,3,3,1,1,Approve
183,221,412,1,24,ANTOFAGASTA,1,4,3,2,0.0,1,5,15,5,1.0,1.0,5,5,2,9,3,1,Reject
184,222,413,2,36,ANTOFAGASTA,1,4,6,2,0.0,1,6,13,3,2.0,2.0,5,5,2,2,1,2,Reject
185,223,414,2,63,METROPOLITANA,1,3,3,1,5.0,1,99,15,5,1.0,1.0,0,5,3,3,10,3,Reject
186,224,416,1,66,METROPOLITANA,1,4,4,2,0.0,9,88,15,5,1.0,2.0,7,0,3,1,9,2,"As you mentioned feeling closer to ""doesn't know"" on the left-right scale, it is likely that you may have abstained or chosen not to vote in the plebiscite for the new constitution in September 2022."
187,225,417,1,41,METROPOLITANA,1,3,4,2,0.0,9,5,10,2,2.0,2.0,10,0,2,3,17,2,Approve
188,226,419,1,25,MAULE,1,2,7,2,0.0,1,4,9,2,1.0,1.0,2,5,3,1,17,2,Approve
189,227,420,1,79,MAULE,1,4,0,2,0.0,2,1,3,2,1.0,1.0,0,7,2,1,1,1,Approve
